"Název","Podtitul","Celexové číslo","Datum dokumentu",
"Rozsudek Soudního dvora (sedmého senátu) ze dne 3. září 2009. # Komise Evropských společenství proti Spojenému království Velké Británie a Severního Irska. # Nesplnění povinnosti státem - Směrnice 2005/14/ES - Pojištění občanskoprávní odpovědnosti - Motorová vozidla - Neprovedení ve stanovené lhůtě. # Věc C-457/08.","","62008CJ0457","2009-09-03",
"Rozsudek Soudního dvora (osmého senátu) ze dne 3. září 2009. # Komise Evropských společenství proti Spojenému království Velké Británie a Severního Irska. # Nesplnění povinnosti státem - Směrnice 2005/65/ES - Dopravní politika - Bezpečnost přístavních zařízení - Neprovedení ve stanovené lhůtě. # Věc C-527/08.","","62008CJ0527","2009-09-03",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 3. září 2009.#Evropský parlament proti Radě Evropské unie.#Žaloba na neplatnost - Nařízení (ES) č. 1968/2006 - Finanční příspěvky Společenství do Mezinárodního fondu pro Irsko - Volba právního základu.#Věc C-166/07.","","62007CJ0166","2009-09-03",
"Rozsudek Soudního dvora (osmého senátu) ze dne 3. září 2009. # Komise Evropských společenství proti Estonské republice. # Nesplnění povinnosti státem - Směrnice 2005/65/ES - Dopravní politika - Bezpečnost přístavních zařízení - Neprovedení ve stanovené lhůtě. # Věc C-464/08.","","62008CJ0464","2009-09-03",
"Rozsudek Soudního dvora (třetího senátu) ze dne 16. července 2009.#Laszlo Hadadi (Hadady) proti Csilla Marta Mesko, épouse Hadadi (Hadady).#Žádost o rozhodnutí o předběžné otázce: Cour de cassation - Francie.#Soudní spolupráce v občanských věcech - Nařízení (ES) č. 2201/2003 - Příslušnost, uznávání a výkon rozhodnutí ve věcech manželských a ve věcech rodičovské zodpovědnosti - Článek 64 - Přechodná ustanovení - Použitelnost nařízení č. 2201/2003 na rozhodnutí členského státu, který přistoupil v roce 2004 k Evropské unii - Článek 3 odst. 1 - Příslušnost v rozvodových věcech - Relevantní pouta - Obvyklé bydliště - Státní příslušnost - Manželé bydlící ve Francii, kteří jsou oba jak francouzskými, tak maďarskými státními příslušníky.#Věc C-168/08.","","62008CJ0168","2009-07-16",
"Rozsudek Soudního dvora (osmého senátu) ze dne 16. července 2009.#Komise Evropských společenství proti Italské republice.#Nesplnění povinnosti státem - Šestá směrnice o DPH - Článek 17 - Osmá směrnice 79/1072/EHS - Článek 1 - Třináctá směrnice 86/560/EHS - Článek 1 - Vrácení nebo odpočet DPH - Osoba povinná k DPH usazená v jiném členském státě nebo ve třetí zemi, která má stálou provozovnu v dotčeném členském státě.#Věc C-244/08.","","62008CJ0244","2009-07-16",
"Rozsudek Soudního dvora (prvního senátu) ze dne 16. července 2009.#Jacques Damseaux proti Belgickému státu.#Žádost o rozhodnutí o předběžné otázce: Tribunal de première instance de Liège - Belgie.#Volný pohyb kapitálu - Zdanění příjmů z movitého majetku - Smlouva o zamezení dvojího zdanění - Povinnost členských států na základě článku 293 ES.#Věc C-128/08.","","62008CJ0128","2009-07-16",
"Rozsudek Soudního dvora (velkého senátu) ze dne 16. července 2009.#Der Grüne Punkt - Duales System Deutschland GmbH proti Komisi Evropských společenství.#Kasační opravný prostředek - Hospodářská soutěž - Článek 82 Smlouvy o ES - Systém sběru a využití obalů v Německu - Logo ,Der Grüne Punkt‘ - Poplatek splatný na základě smlouvy o užívání loga - Zneužití dominantního postavení - Výlučné právo majitele známky - Nepřiměřená délka řízení před Soudem - Přiměřená lhůta - Zásada účinné soudní ochrany - Články 58 a 61 statutu Soudního dvora.#Věc C-385/07 P.","","62007CJ0385","2009-07-16",
"Rozsudek Soudního dvora (šestého senátu) ze dne 16. července 2009. # SELEX Sistemi Integrati SpA proti Komisi Evropských společenství. # Kasační opravný prostředek - Mimosmluvní odpovědnost Společenství - Rozhodnutí Komise zamítající stížnost směřující proti Eurocontrol - Skutečná a určitá újma. # Věc C-481/07 P.","","62007CJ0481","2009-07-16",
"Rozsudek Soudního dvora (třetího senátu) ze dne 16. července 2009.#Petra von Chamier-Glisczinski proti Deutsche Angestellten-Krankenkasse.#Žádost o rozhodnutí o předběžné otázce: Bayerisches Landessozialgericht - Německo.#Sociální zabezpečení - Nařízení (EHS) č. 1408/71 - Hlava III, kapitola 1 - Články 18 ES, 39 ES a 49 ES - Věcné dávky k pokrytí rizika odkázanosti na péči třetího - Bydliště v jiném členském státě, než je příslušný stát - Systém sociálního zabezpečení členského státu bydliště nestanovící věcné dávky k pokrytí rizika odkázanosti na péči třetího.#Věc C-208/07.","","62007CJ0208","2009-07-16",
"Rozsudek Soudního dvora (prvního senátu) ze dne 16. července 2009.#Zuid-Chemie BV proti Philippo's Mineralenfabriek NV/SA.#Žádost o rozhodnutí o předběžné otázce: Hoge Raad der Nederlanden - Nizozemsko.#Soudní spolupráce v občanských a obchodních věcech - Příslušnost soudu a výkon soudních rozhodnutí - Nařízení (ES) č. 44/2001- Pojem ‚místo, kde došlo ke škodné události‘.#Věc C-189/08.","","62008CJ0189","2009-07-16",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 16. července 2009.#Infopaq International A/S proti Danske Dagblades Forening.#Žádost o rozhodnutí o předběžné otázce: Højesteret - Dánsko.#Autorská práva - Informační společnost - Směrnice 2001/29/ES - Články 2 a 5 - Literární a umělecká díla - Pojem ‚rozmnožování‘ - Rozmnožování ‚po částech‘ - Rozmnožování krátkých výňatků z literárních děl - Články v tisku - Dočasné a krátkodobé rozmnoženiny - Technický proces spočívající ve skenování článků, následném převedení do textového souboru, elektronickém zpracování rozmnoženiny, uložení části této rozmnoženiny a jejím vytištění.#Věc C-5/08.","","62008CJ0005","2009-07-16",
"Rozsudek Soudního dvora (druhého senátu) ze dne 16. července 2009.#Distillerie Smeets Hasselt NV proti Belgische Staat a další, Belgische Staat proti Bollen, Mathay & Co. BVBA a Louis De Vos proti Belgische Staat.#Žádost o rozhodnutí o předběžné otázce: Hof van Cassatie - Belgie.#Sociální politika - Ochrana zaměstnanců - Platební neschopnost zaměstnavatele - Směrnice 80/987/EHS - Povinnost uhradit veškeré nesplacené pohledávky do výše předem stanovené horní hranice - Povaha pohledávek zaměstnance vůči záruční instituci - Promlčecí lhůta.#Věc C-126/08.","","62008CJ0126","2009-07-16",
"Rozsudek Soudního dvora (druhého senátu) ze dne 16. července 2009.#Gilbert Snauwaert a další (C-124/08) a Géry Deschaumes (C-125/08) proti Belgische Staat.#Žádosti o rozhodnutí o předběžné otázce: Hof van Cassatie - Belgie.#Nařízení (EHS) č. 2913/92 - Celní kodex Společenství - Celní dluh - Částka cla - Sdělení dlužníkovi - Trestný čin.#Spojené věci C-124/08 a C-125/08.","","62008CJ0124","2009-07-16",
"Rozsudek Soudního dvora (sedmého senátu) ze dne 16. července 2009. # Komise Evropských společenství proti Belgickému království. # Vnitřní trh - Volný pohyb kapitálu - Boj proti podvodům a proti praní špinavých peněz. # Věc C-574/08.","","62008CJ0574","2009-07-16",
"Rozsudek Soudního dvora (prvního senátu) ze dne 16. července 2009.#American Clothing Associates NV v. Úřad pro harmonizaci na vnitřním trhu (ochranné známky a vzory) (OHIM) (C-202/08 P) a Úřad pro harmoniizaci na vnitřním trhu (ochranné známky a vzory) (OHIM) v. American Clothing Associates NV (C-208/08 P).#Spojené věci C-202/08 P a C-208/08 P.","","62008CJ0202","2009-07-16",
"Rozsudek Soudního dvora (druhého senátu) ze dne 16. července 2009.#Raffaello Visciano proti Istituto nazionale della previdenza sociale (INPS).#Žádost o rozhodnutí o předběžné otázce: Tribunale di Napoli - Itálie.#Sociální politika - Ochrana zaměstnanců - Platební neschopnost zaměstnavatele - Směrnice 80/987/EHS - Povinnost uhradit veškeré nesplacené pohledávky do výše předem stanovené horní hranice - Povaha pohledávek zaměstnance vůči záruční instituci - Promlčecí lhůta.#Věc C-69/08.","","62008CJ0069","2009-07-16",
"Rozsudek Soudního dvora (druhého senátu) ze dne 16. července 2009.#Futura Immobiliare srl Hotel Futura a další proti Comune di Casoria.#Žádost o rozhodnutí o předběžné otázce: Tribunale amministrativo regionale della Campania - Itálie.#Žádost o rozhodnutí o předběžné otázce - Směrnice 2006/12/ES - Článek 15 písm. a) - Rozdělování nákladů na odstraňování odpadu nezávisle na jeho skutečné produkci - Slučitelnost se zásadou ‚znečišťovatel platí‘.#Věc C-254/08.","","62008CJ0254","2009-07-16",
"Rozsudek Soudního dvora (druhého senátu) ze dne 16. července 2009.#Trestní řízení proti Tomasz Rubach.#Žádost o rozhodnutí o předběžné otázce: Sąd Rejonowy w Kościanie - Polsko.#Ochrana druhů volně žijících živočichů a planě rostoucích rostlin - Druhy zařazené do přílohy B nařízení (ES) č. 338/97 - Důkaz legálního nabytí jedinců těchto druhů - Důkazní břemeno - Presumpce neviny - Práva obhajoby.#Věc C-344/08.","","62008CJ0344","2009-07-16",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 16. července 2009.#Pärlitigu OÜ proti Maksu- ja Tolliameti Põhja maksu- ja tollikeskus.#Žádost o rozhodnutí o předběžné otázce: Tallinna Halduskohus - Estonsko.#Společný celní sazebník - Kombinovaná nomenklatura - Sazební zařazení zboží - Podpoložka KN 0511 91 10 - Podpoložka KN 0303 22 00 - Zmrazené páteře z lososa obecného (atlantského), chovaného pro hospodářské účely - Nařízení (ES) č.85/2006 - Antidumpingové clo.#Věc C-56/08.","","62008CJ0056","2009-07-16",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 16. července 2009. # Mono Car Styling SA, v likvidaci proti Dervis Odemis a další # Žádost o rozhodnutí o předběžné otázce: Cour du travail de Liège - Belgie. # Žádost o rozhodnutí o předběžné otázce - Směrnice 98/59/ES - Články 2 a 6 - Postup informování zaměstnanců a projednání se zaměstnanci v případech hromadného propouštění - Povinnosti zaměstnavatele - Právo zaměstnanců podat opravný prostředek - Požadavek konformního výkladu. # Věc C-12/08.","","62008CJ0012","2009-07-16",
"Rozsudek Soudního dvora (velkého senátu) ze dne 16. července 2009. # The Queen, na žádost Mark Horvath proti Secretary of State for Environment, Food and Rural Affairs. # Žádost o rozhodnutí o předběžné otázce: High Court of Justice (England & Wales), Queen’s Bench Division (Administrative Court) - Spojené království. # Společná zemědělská politika - Režimy přímých podpor - Nařízení (ES) č. 1782/2003 - Článek 5 a příloha IV - Minimální požadavky pro dobrý zemědělský a ekologický stav - Údržba cest zatížených věcným břemenem průchodu a průjezdu - Provedení členským státem - Převod pravomocí na regionální orgány členského státu - Diskriminace v rozporu s právem Společenství. # Věc C-428/07.","","62007CJ0428","2009-07-16",
"Rozsudek Soudního dvora (třetího senátu) ze dne 16. července 2009.#Evangelina Gómez-Limón Sánchez-Camacho proti Instituto Nacional de la Seguridad Social (INSS), Tesorería General de la Seguridad Social (TGSS) a Alcampo SA.#Žádost o rozhodnutí o předběžné otázce: Juzgado de lo Social nº 30 de Madrid - Španělsko.#Směrnice 96/34/ES - Rámcová dohoda o rodičovské dovolené - Práva nabytá nebo nabývaná na začátku dovolené - Pokračování v pobírání dávek sociálního zabezpečení během dovolené - Směrnice 79/7/EHS - Zásada rovného zacházení pro muže a ženy v oblasti sociálního zabezpečení - Nabývání nároků na trvalý invalidní důchod během rodičovské dovolené .#Věc C-537/07.","","62007CJ0537","2009-07-16",
"Rozsudek Soudního dvora (třetího senátu) ze dne 16. července 2009.#Komise Evropských společenství proti Irsku.#Nesplnění povinnosti státem - Daň z přidané hodnoty - Směrnice 2006/112/ES - Články 2, 9 a 13 - Hospodářská činnost vykonávaná státem, místními orgány a jinými veřejnoprávními subjekty - Osvobození od daně.#Věc C-554/07.","","62007CJ0554","2009-07-16",
"Rozsudek Soudního dvora (druhého senátu) ze dne 16. července 2009.#Komise Evropských společenství proti Polské republice.#Geneticky modifikované organismy - Osiva - Zákaz uvádění na trh - Zákaz zápisu do vnitrostátního katalogu odrůd - Směrnice 2001/18/ES a 2002/53/ES - Uplatňování důvodů etického a náboženského charakteru - Důkazní břemeno.#Věc C-165/08.","","62008CJ0165","2009-07-16",
"Rozsudek Soudního dvora (druhého senátu) ze dne 16. července 2009. # Komise Evropských společenství proti Irsku. # Nesplnění povinnosti státem - Posuzování vlivů záměrů na životní prostředí - Směrnice 85/337/EHS - Přístup k právní ochraně - Směrnice 2003/35/ES. # Věc C-427/07.","","62007CJ0427","2009-07-16",
"Rozsudek Soudního dvora (velkého senátu) ze dne 16. července 2009.#Komise Evropských společenství proti Schneider Electric SA.#Kasační opravný prostředek - Spojování podniků - Nařízení (EHS) č. 4064/89 - Rozhodnutí Komise, kterým se prohlašuje spojení za neslučitelné se společným trhem - Zrušení - Mimosmluvní odpovědnost Společenství z důvodu konstatované protiprávnosti - Podmínky.#Věc C-440/07 P.","","62007CJ0440","2009-07-16",
"Rozsudek Soudního dvora (třetího senátu) ze dne 9. července 2009.#3F proti Komisi Evropských společenství.#Kasační opravný prostředek - Daňové úlevy pro námořníky zaměstnané na lodích zapsaných v mezinárodním dánském rejstříku - Rozhodnutí Komise nevznášet námitky - Žaloba na neplatnost - Pojem ‚zúčastněné strany‘ - Odborový svaz pracovníků - Přípustnost žaloby.#Věc C-319/07 P.","","62007CJ0319","2009-07-09",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 9. července 2009. # Peter Rehder proti Air Baltic Corporation. # Žádost o rozhodnutí o předběžné otázce: Bundesgerichtshof - Německo. # Nařízení (ES) č. 44/2001 - Článek 5 bod 1 písm. b) druhá odrážka - Nařízení (ES) č. 261/2004 - Článek 5 odst. 1 písm. c) a čl. 7 odst. 1 písm. a) - Montrealská úmluva - Článek 33 odst. 1 - Letecká doprava - Návrhy na náhradu škody cestujícím směřující vůči leteckým společnostem v případě zrušení letů - Místo poskytování služeb - Soudní příslušnost v případě letecké přepravy z jednoho členského státu do jiného členského státu leteckou společností usazenou ve třetím členském státě. # Věc C-204/08.","","62008CJ0204","2009-07-09",
"Rozsudek Soudního dvora (velkého senátu) ze dne 7. července 2009.#The Queen, na žádost S.P.C.M. SA, C.H. Erbslöh KG, Lake Chemicals and Minerals Ltd a Hercules Inc. proti Secretary of State for the Environment, Food and Rural Affairs.#Žádost o rozhodnutí o předběžné otázce: High Court of Justice (England & Wales), Queen’s Bench Division (Administrative Court) - Spojené království.#Nařízení (ES) č. 1907/2006 - Chemické látky - Registrace, hodnocení, povolování a omezování těchto látek (REACH) - Pojem ‚monomerní látky‘ - Platnost - Proporcionalita - Rovné zacházení.#Věc C-558/07.","","62007CJ0558","2009-07-07",
"Rozsudek Soudního dvora (pátého senátu) ze dne 9. července 2009. # Komise Evropských společenství proti Spojenému království Velké Británie a Severního Irska. # Nesplnění povinnosti státem - Směrnice 2005/35/ES - Znečištění z lodí a zavedení sankcí za protiprávní jednání - Neprovedení. # Věc C-557/08.","","62008CJ0557","2009-07-09",
"Rozsudek Soudního dvora (pátého senátu) ze dne 9. července 2009. # Komise Evropských společenství proti Spojenému království Velké Británie a Severního Irska. # Nesplnění povinnosti státem - Směrnice 2005/36/ES - Uznávání odborných kvalifikací - Neprovedení ve stanovené lhůtě. # Věc C-556/08.","","62008CJ0556","2009-07-09",
"Rozsudek Soudního dvora (pátého senátu) ze dne 9. července 2009. # Komise Evropských společenství proti Španělskému království. # Nesplnění povinnosti státem - Směrnice 2004/83/ES - Právo na azyl - Neprovedení ve stanovené lhůtě. # Věc C-272/08.","","62008CJ0272","2009-07-09",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 9. července 2009. # Komise Evropských společenství proti Španělskému království. # Nesplnění povinnosti státem - Nepřímé daně z kapitálových vkladů - Kapitálové společnosti - Směrnice 69/335/EHS - Článek 2 odst. 1 a 3, čl. 4 odst. 1 a článek 7 - Daň z kapitálu - Osvobození od daně - Podmínky - Přenesení sídla skutečného vedení nebo statutárního sídla z jednoho členského státu do jiného členského státu - Daň z kapitálu určeného na obchodní činnosti vykonávané v členském státě pobočkami či stálými provozovnami společností usazených v jiném členském státě. # Věc C-397/07.","","62007CJ0397","2009-07-09",
"Rozsudek Soudního dvora (velkého senátu) ze dne 7. července 2009. # Komise Evropských společenství proti Řecké republice. # Nesplnění povinnosti státem - Státní podpory - Opatření ke splnění povinností vyplývajících z rozsudku Soudního dvora - Článek 228 ES - Peněžité sankce - Penále - Paušální částka. # Věc C-369/07.","","62007CJ0369","2009-07-07",
"Rozsudek Soudního dvora (prvního senátu) ze dne 9. července 2009. # Archer Daniels Midland Co. proti Komisi Evropských společenství. # Kasační opravný prostředek - Hospodářská soutěž - Kartelové dohody - Trh s kyselinou citronovou - Stanovení výše pokuty - Vedoucí úloha - Právo na obhajobu - Důkazy pocházející z řízení probíhajícího ve třetím státě - Definice relevantního trhu - Polehčující okolnosti. # Věc C-511/06 P.","","62006CJ0511","2009-07-09",
"Rozsudek Soudního dvora (osmého senátu) ze dne 9. července 2009. # Komise Evropských společenství proti Belgickému království. # Nesplnění povinnosti státem - Směrnice 2005/36/ES - Uznávání odborných kvalifikací - Neprovedení ve stanovené lhůtě. # Věc C-469/08.","","62008CJ0469","2009-07-09",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 2. července 2009.#Bavaria NV a Bavaria Italia Srl proti Bayerischer Brauerbund eV.#Žádost o rozhodnutí o předběžné otázce: Corte d'appello di Torino - Itálie.#Žádost o rozhodnutí o předběžné otázce - Posouzení platnosti - Přípustnost - Nařízení (EHS) č. 2081/92 a (ES) č. 1347/2001 - Platnost - Název, který zdruhověl - Koexistence ochranné známky s chráněným zeměpisným označením.#Věc C-343/07.","","62007CJ0343","2009-07-02",
"Rozsudek Soudního dvora (prvního senátu) ze dne 2. července 2009. # SCT Industri AB i likvidation proti Alpenblume AB. # Žádost o rozhodnutí o předběžné otázce: Högsta domstolen - Švédsko. # Soudní spolupráce v občanských věcech - Příslušnost soudu a vykonatelnost rozhodnutí - Oblast působnosti - Konkursy. # Věc C-111/08.","","62008CJ0111","2009-07-02",
"Rozsudek Soudního dvora (prvního senátu) ze dne 2. července 2009.#Har Vaessen Douane Service BV proti Staatssecretaris van Financiën.#Žádost o rozhodnutí o předběžné otázce: Hoge Raad der Nederlanden - Nizozemsko.#Osvobození od dovozního cla - Nařízení (EHS) č. 918/83 - Článek 27 - Zboží, jehož individuální hodnota je zanedbatelná a jež je odesíláno jako seskupená zásilka - Zásilky, které jsou odesílány přímo z třetí země příjemci ve Společenství.#Věc C-7/08.","","62008CJ0007","2009-07-02",
"Rozsudek Soudního dvora (šestého senátu) ze dne 2. července 2009.#Zino Davidoff SA proti Bundesfinanzdirektion Südost.#Žádost o rozhodnutí o předběžné otázce: Finanzgericht München - Německo.#Ochranné známky - Mezinárodní zápis - Protokol k Madridské dohodě - Nařízení (ES) č. 40/94 - Článek 146 - Totožnost účinků mezinárodního zápisu a zápisu ochranné známky Společenství ve Společenství - Nařízení (ES) č. 1383/2003 - Článek 5 odst. 4 - Zboží podezřelé z porušení práv k ochranné známce - Opatření celních orgánů - Majitel ochranné známky Společenství - Právo požadovat přijetí opatření i v jiných členských státech, než je členský stát, v němž je žádost o přijetí opatření podána - Rozšíření na majitele mezinárodního zápisu.#Věc C-302/08.","","62008CJ0302","2009-07-02",
"Rozsudek Soudního dvora (prvního senátu) ze dne 2. července 2009.#Fundación Española para la Innovación de la Artesanía (FEIA) proti Cul de Sac Espacio Creativo SL a Acierta Product & Position SA.#Žádost o rozhodnutí o předběžné otázce: Juzgado de lo Mercantil nº 1 de Alicante y nº 1 de Marca Comunitaria - Španělsko.#Nařízení (ES) č. 6/2002 - (Průmyslové) vzory Společenství - Články 14 a 88 - Majitel práv k (průmyslovému) vzoru Společenství - Nezapsaný (průmyslový) vzor - (Průmyslový) vzor na objednávku.#Věc C-32/08.","","62008CJ0032","2009-07-02",
"Rozsudek Soudního dvora (sedmého senátu) ze dne 2. července 2009.#EGN BV - Filiale Italiana proti Agenzia delle Entrate - Ufficio di Roma 2.#Žádost o rozhodnutí o předběžné otázce: Corte suprema di cassazione - Itálie.#Šestá směrnice o DPH - Článek 17 odst. 3 písm. a) - Odpočet a vrácení DPH zaplacené na vstupu - Telekomunikační služby - Poskytování služeb zákazníkovi usazenému v jiném členském státě - Článek 9 odst. 2 písm. e) - Určení místa poskytování služeb.#Věc C-377/08.","","62008CJ0377","2009-07-02",
"Rozsudek Soudního dvora (sedmého senátu) ze dne 2. července 2009. # Komise Evropských společenství proti Lucemburskému velkovévodství. # Nesplnění povinnosti státem - Směrnice 2005/36/ES - Uznávání odborných kvalifikací - Neprovedení ve stanovené lhůtě. # Věc C-567/08.","","62008CJ0567","2009-07-02",
"Rozsudek Soudního dvora (osmého senátu) ze dne 2. července 2009. # Komise Evropských společenství proti Řecké republice. # Nesplnění povinnosti státem - Směrnice 2005/36/ES - Právo usazování - Uznávání odborných kvalifikací - Neprovedení ve stanovené lhůtě. # Věc C-465/08.","","62008CJ0465","2009-07-02",
"Rozsudek Soudního dvora (pátého senátu) ze dne 30. června 2009. # Komise Evropských společenství proti Belgickému království. # Nesplnění povinnosti státem - Směrnice 2005/68/ES - Zajištění - Neprovedení ve stanovené lhůtě. # Věc C-490/08.","","62008CJ0490","2009-06-30",
"Rozsudek Soudního dvora (prvního senátu) ze dne 25. června 2009. # Komise Evropských společenství proti Rakouské republice. # Nesplnění povinnosti státem - Volný pohyb služeb - Svoboda usazování - Volný pohyb kapitálu - Vnitrostátní právní úprava ukládající lékařům usazeným na území země Horní Rakousko otevřít si bankovní účet u určené banky. # Věc C-356/08.","","62008CJ0356","2009-06-25",
"Rozsudek Soudního dvora (třetího senátu) ze dne 25. června 2009.#Roda Golf & Beach Resort SL.#Žádost o rozhodnutí o předběžné otázce: Juzgado de Primera Instancia e Instrucción nº 5 de San Javier - Španělsko.#Soudní spolupráce v občanských věcech - Řízení o předběžné otázce - Příslušnost Soudního dvora - Pojem ‚spor‘ - Nařízení (ES) č. 1348/2000 - Doručování mimosoudních písemností mimo rámec soudního řízení - Notářský zápis.#Věc C-14/08.","","62008CJ0014","2009-06-25",
"Rozsudek Soudního dvora (třetího senátu) ze dne 25. června 2009.#Exportslachterij J. Gosschalk & Zoon BV proti Minister van Landbouw, Natuur en Voedselkwaliteit.#Žádost o rozhodnutí o předběžné otázce: Raad van State - Nizozemsko.#Rozhodnutí 2000/764/ES - Testování a epidemiologické sledování na přítomnost bovinní spongiformní encefalopatie - Nařízení (ES) č. 2777/2000 - Opatření na podporu trhu - Veterinární opatření - Příspěvek Společenství na financování části nákladů na testy - Směrnice 85/73/EHS - Možnost pro členské státy financovat část nákladů nehrazenou Společenstvím vybíráním vnitrostátních poplatků za prohlídky masa nebo poplatků ke tlumení nákazy.#Věc C-430/07.","","62007CJ0430","2009-06-25",
"Rozsudek Soudního dvora (pátého senátu) ze dne 18. června 2009.#Kloosterboer Services BV proti Inspecteur van de Belastingdienst/Douane Rotterdam.#Žádost o rozhodnutí o předběžné otázce: Gerechtshof te Amsterdam - Nizozemsko.#Společný celní sazebník - Položky sazebníku - Chladicí systémy do počítačů sestávající z chladiče ‚heat sink‘ a ventilátoru - Zařazení do kombinované nomenklatury.#Věc C-173/08.","","62008CJ0173","2009-06-18",
"Rozsudek Soudního dvora (prvního senátu) ze dne 18. června 2009.#Řízení zahájené Aberdeen Property Fininvest Alpha Oy.#Žádost o rozhodnutí o předběžné otázce: Korkein hallinto-oikeus - Finsko.#Svoboda usazování - Směrnice 90/435/EHS - Korporační daň - Vyplácení dividend - Srážková daň vybíraná z dividend vyplácených společnostem-nerezidentům, které nejsou společnostmi ve smyslu uvedené směrnice - Osvobození dividend vyplácených společnostem-rezidentům od daně.#Věc C-303/07.","","62007CJ0303","2009-06-18",
"Rozsudek Soudního dvora (prvního senátu) ze dne 18. června 2009.#L'Oréal SA, Lancôme parfums et beauté & Cie SNC a Laboratoire Garnier & Cie proti Bellure NV, Malaika Investments Ltd a Starion International Ltd.#Žádost o rozhodnutí o předběžné otázce: Court of Appeal (England & Wales) (Civil Division) - Spojené království.#Směrnice 89/104/EHS - Ochranné známky - Článek 5 odst. 1 a 2 - Užití ve srovnávací reklamě - Právo dát zakázat toto užití - Protiprávní těžení z dobrého jména - Zásah do funkcí ochranné známky - Směrnice 84/450/EHS - Srovnávací reklama - Článek 3a odst. 1 písm. g) a h) - Podmínky přípustnosti srovnávací reklamy - Protiprávní těžení z dobré pověsti ochranné známky - Představování zboží jako napodobeniny nebo reprodukce.#Věc C-487/07.","","62007CJ0487","2009-06-18",
"Rozsudek Soudního dvora (sedmého senátu) ze dne 18. června 2009. # Komise Evropských společenství proti Rakouské republice. # Nesplnění povinnosti státem - Směrnice 2004/35/ES - Odpovědnost za životní prostředí - Prevence a náprava škod na životním prostředí - Neprovedení ve stanovené lhůtě. # Věc C-422/08.","","62008CJ0422","2009-06-18",
"Rozsudek Soudního dvora (třetího senátu) ze dne 18. června 2009.#David Hütter proti Technische Universität Graz.#Žádost o rozhodnutí o předběžné otázce: Oberster Gerichtshof - Rakousko.#Směrnice 2000/78/ES - Rovné zacházení v zaměstnání a povolání - Diskriminace na základě věku - Stanovení platu smluvních zaměstnanců státu - Vyloučení odborné praxe absolvované před dovršením věku 18 let.#Věc C-88/08.","","62008CJ0088","2009-06-18",
"Rozsudek Soudního dvora (třetího senátu) ze dne 18. června 2009.#Staatssecretaris van Financiën proti Stadeco BV.#Žádost o rozhodnutí o předběžné otázce: Hoge Raad der Nederlanden - Nizozemsko.#Šestá směrnice o DPH - Článek 21 odst. 1 písm. c) - Daň dlužná pouze z důvodu jejího uvedení na faktuře - Oprava bezdůvodně naúčtované daně - Bezdůvodné obohacení.#Věc C-566/07.","","62007CJ0566","2009-06-18",
"Rozsudek Soudního dvora (prvního senátu) ze dne 18. června 2009.#The Queen, na žádost Generics (UK) Ltd proti Licensing Authority.#Žádost o rozhodnutí o předběžné otázce: High Court of Justice (England & Wales), Queen’s Bench Division (Administrative Court) - Spojené království.#Žádost o rozhodnutí o předběžné otázce - Směrnice 2001/83/ES - Humánní léčivé přípravky - Registrace - Důvody pro odmítnutí - Generika - Pojem ‚referenční léčivý přípravek‘.#Věc C-527/07.","","62007CJ0527","2009-06-18",
"Rozsudek Soudního dvora (pátého senátu) ze dne 18. června 2009. # Komise Evropských společenství proti Spojenému království. # Nesplnění povinnosti státem - Směrnice 2004/35/ES - Odpovědnost za životní prostředí v souvislosti s prevencí a nápravou škod na životním prostředí - Neprovedení do vnitrostátního právního řádu. # Věc C-417/08.","","62008CJ0417","2009-06-18",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 11. června 2009.#Hans & Christophorus Oymanns GbR, Orthopädie Schuhtechnik proti AOK Rheinland/Hamburg.#Žádost o rozhodnutí o předběžné otázce: Oberlandesgericht Düsseldorf - Německo.#Směrnice 2004/18/ES - Veřejné zakázky na dodávky a na služby - Veřejné zdravotní pojišťovny - Veřejnoprávní subjekty - Zadavatelé - Vyhlášení veřejné zakázky - Zhotovení a dodání ortopedické obuvi individuálně přizpůsobené potřebám pacientů - Podrobné poradenství poskytované pacientům.#Věc C-300/07.","","62007CJ0300","2009-06-11",
"Rozsudek Soudního dvora (druhého senátu) ze dne 11. června 2009.#RLRE Tellmer Property sro proti Finanční ředitelství v Ústí nad Labem.#Žádost o rozhodnutí o předběžné otázce: Krajský soud v Ústí nad Labem - Česká republika.#Řízení o předběžné otázce - DPH - Osvobození nájmu nemovitého majetku od daně - Úklid společných prostor souvisejících s nájmem - Vedlejší plnění.#Věc C-572/07.","","62007CJ0572","2009-06-11",
